     MBA.cp7	MBA.cp4	MBA.cx2	MBA.cc2	MBA.cc4	MBA.cx1	MBA.cp3	MBA.cp6	MBA.cp5	MBA.cc6	MBA.cx4	MBA.cp2	MBA.cc3	MBA.cp1	MBA.cx3	MBA.cc5	MBA.cx5	MBA.cc1
31590_g_at	7.12729061976653	7.07747411997838	6.95394424664165	7.1926047136191	7.11602125771095	7.27432978705554	7.04840135883791	7.03710299533219	7.06578853285478	7.26064163829919	7.03820775146356	7.16585444919015	7.17842489777425	6.96235312397878	6.97469982455844	7.06582980270852	6.96447411696029	6.96359879104184
31591_s_at	2.99917067375249	2.85974397282363	2.95449884923776	2.82898601199798	2.97396083631116	2.9632674576117	3.01217577213021	3.11062245437482	2.79960778496428	2.9949904063702	3.02492684079728	3.06791181206649	3.14743181574078	2.89131029206432	2.93115641934017	2.73361872916903	2.99310898591194	3.08589560966283
31592_at	4.6156508722983	4.53180679604948	4.65287542940982	4.71315667860547	4.56754202067961	4.71786752194996	4.65950685166635	4.57965386577776	4.49821732500573	4.83494383967272	4.5483433042864	4.67179202349088	4.65184949559048	4.43757517389426	4.56463395515695	4.52850936067944	4.75500664991143	4.50539931844537
31593_at	5.903344671175	5.71545205631701	5.97158898528344	5.60458894708811	6.14793695811376	5.69949152553249	5.67395237324302	5.79868515656338	5.63891968416395	5.65406200301263	5.82912575273839	5.96325141454753	5.6545708902306	5.7252277966699	5.70279699783787	5.54304541363155	5.74883768130667	5.96257564776236
31594_at	6.82399224431851	6.68276117657164	7.11387418072928	6.78672309065933	6.70620418890302	6.83870978599533	6.76703392503467	6.73886816750311	6.77604803154202	6.77075502700418	6.63381854299578	6.90405250368932	6.8146852395894	6.70718919510039	6.76500651163601	6.5047159091888	6.77040817928395	6.66448797629173
31595_at	3.66281999025833	3.6524321869509	4.71140870280219	3.63502282420784	3.66270966115723	3.75435843876765	3.76678729352207	3.77322436322621	3.66020435365347	3.9401028733945	3.72862267623463	3.84777681442644	3.82638097907091	3.61494670464988	3.7561658292566	3.74197731641678	3.76326751544433	3.5896119848863
31596_f_at	8.29969370466999	8.29395908254676	8.49270794645818	8.26260989973364	8.06461739449807	8.31129586388538	8.18627693988334	8.29434921830163	8.20205561528754	8.17347931113706	8.13361719381796	8.35791767422269	8.18037819823619	8.08734323184465	8.17742802919197	8.14051861390162	8.10189918298551	8.0327142919527
31597_r_at	8.05520731980936	8.0851981607074	8.75521470028347	8.09524008428227	7.98957850199288	8.08179451865478	8.29690463928586	8.20767661778116	8.39261475769107	8.49783562758731	8.23324704656167	8.38023472479385	8.2818368866272	8.13693821895208	8.24589589160569	8.2436833690086	8.66954979760503	8.2406001610694
31598_s_at	5.35805489599419	5.16702232601065	5.44071815714143	5.15529894799005	4.98899288128977	5.36376500202546	5.35278172730403	5.13316902552293	5.18172004905272	5.46419052320427	5.19952805307044	5.31995367491646	5.26541530835399	5.14488101507992	5.22839187548469	5.17763545481167	5.29388333476570	5.09502654624006
31599_f_at	3.25041135924278	3.14917137933158	3.0898345692714	3.27839800498774	3.13503101063742	3.15503909573196	3.23295994542251	3.04526058704485	3.00492242686839	3.38097862663949	3.00202522018751	3.10879686567061	3.2558972739412	3.05172967559075	3.11129294185528	3.1793152463282	3.49806431869445	2.91312501735275
315_at	5.89832532612141	5.59390511621014	5.41948652508107	5.79719977319797	5.78062389502906	5.52874884948727	5.9662159137193	5.62531564204881	5.96857341238146	5.88419875155499	5.71260926498908	5.58556892707954	5.78839293536175	5.68530888044488	5.52081432860913	5.66627910958366	5.70821360941308	5.68274502142621
31600_s_at	4.10179136844403	4.01699229327057	3.44122166897049	4.11126079890886	4.0074334431754	3.88490423853945	3.57983418234435	3.39925699666234	3.65459745849723	3.55620177093138	3.68804932235153	3.52451364467227	3.61039967291738	3.46113635549768	3.49992436809546	3.67341162379843	3.59956834480287	3.85695978677249
31601_s_at	3.5768187802749	3.58939739797169	3.72727833672719	3.70652291688602	3.54477941445263	3.70481696800788	3.64783116985384	3.56953566001739	3.6233294779904	3.72027400234615	3.56115315985868	3.72646213164946	3.65359319972109	3.42335785542226	3.55922950644193	3.50209000741433	3.62683655023574	3.70619974164057
31602_at	5.56068961751964	5.51851222727862	5.91205457649224	5.565318898073	5.58895361525908	5.2621690936733	5.53911082436838	5.43539245918247	5.68532719055474	5.71616285644525	5.37512397476174	5.58993563431679	5.49412395987297	5.34570991251585	5.479506565125	5.66171935012659	5.70233959280886	5.45753211511863
31603_at	3.36376636448245	3.3619904535502	4.49973724120369	3.2487522202656	3.30318332937957	3.48122964486809	3.3669347671479	3.39501687985564	3.39250294088417	3.5571641352783	3.33602782987107	3.507798466081	3.36852937256199	3.27067913465788	3.44913145798537	3.20397281090479	3.63380664706656	3.35840985935222
31604_at	4.69366814895101	4.56554041159619	5.30801882554057	4.43321893409552	4.72605635686009	4.66130881232592	4.73348383262718	4.8436137398316	4.75473170245394	4.90409951965432	4.67960378569542	5.01453976063148	4.87467545750338	4.59448666359498	4.6833396410538	4.68142490514434	5.10663104764796	4.59556863323184
31605_at	5.42700877242138	5.54805253770227	4.81483667041451	5.03069945485632	5.81555145260302	5.53403618291018	5.64608944640691	5.53116956646857	5.43720876232178	4.47196108572721	5.94357573064872	5.45402693313808	5.44532600933347	6.11533774961281	5.52478419656484	5.61726348682748	4.49251204737326	5.92137526757834
31606_at	5.6353406334952	5.00727295809258	4.65198319529293	5.5332315351235	4.16744982958495	5.15075994520935	2.88777533809381	2.92791200110207	2.83684970026153	3.08590457506791	2.77083157289028	3.09483174630312	3.08706830814859	2.79097887285037	2.91188212341643	2.95587594643676	3.13190519481452	2.82295805736037
31607_at	4.11898238386257	4.01627002061267	4.12165909972283	4.10905489105983	3.85811605012654	4.02298041114909	4.10853197558163	4.18683480580872	4.04171022431677	4.04749001021627	4.07848987671692	4.06224188996864	4.22289757310336	4.05819546112906	4.16906550997494	4.0581847885883	4.09601064436798	3.95454041854679
31608_g_at	7.11928676810414	7.02768796011894	6.05813587978585	6.33380821714919	6.98738431345763	6.89406104047586	7.17910065737870	7.11878059872817	6.97438966171352	6.12295673215004	7.36104533028649	7.01249404377971	7.13397083296179	7.54641803437891	7.1746979074789	6.99185925528817	6.44954985670153	7.33431079016305
31609_s_at	5.54293172118427	5.66747849705357	5.99814066849523	5.67158655714899	5.53233586881702	5.69267620809574	5.55750018826020	5.57431816762831	5.49364482591705	5.60835248026517	5.43039676490214	5.66674350383668	5.62944090210451	5.49832073808886	5.48619816099452	5.55313436462017	5.89301475394702	5.46472576996424
31610_at	5.49895421748585	5.5843607987237	5.78348220293039	5.40834729584224	5.67114900382031	5.35112528764313	5.44133199155396	5.42133614539339	5.3290832998249	5.46103840530003	5.30547752264672	5.443957588862	5.51667339721904	5.38251192792441	5.31536775624815	5.24357837279354	5.53136716481607	5.33556094749413
31611_s_at	2.41996777653368	2.4834366568746	2.8244116787259	2.44324447238488	2.48157853313834	2.12355624960598	2.23492789887692	2.27925063466261	2.17255324921498	2.19885923643926	2.33951041633753	2.39992848676395	2.28902519834882	2.33321570209691	2.24037304437629	2.35707102522762	2.57944568591834	2.48119117254994
31612_at	3.62447609344102	3.50198678609813	4.11667814139818	3.66667024738111	3.51565098861128	3.97138435840474	3.52581430369484	3.49500129357836	3.35230241832434	3.41524106530683	3.50521715923302	3.64996723521586	3.43817063874024	3.41708834476834	3.55134352641286	3.324675534847	3.65456967126928	3.42559674029738
31613_at	2.83819727876193	2.8445556209263	3.01108190837848	2.91988595377889	2.82151060046871	2.82353402189636	2.88437774518496	2.92274232790841	2.89568222920811	2.9917830830074	2.73458706966591	2.98447567174296	2.87467295540733	2.86514136289662	2.75891995082826	2.92327203146396	2.88426883589591	2.85542354113548
31614_at	3.53103591926828	3.61830545174859	3.64926454267677	3.35670761995835	3.75600217298042	3.59455920981481	3.60997504296307	3.61896588275285	3.68954212056572	3.73472643760732	3.44264752393652	3.55589346719577	3.59707128839319	3.51059573731299	3.51484936369409	3.60097892991153	3.44769016190976	3.52789875942227
31615_i_at	3.1721972324976	3.09959104972093	3.47700129335255	3.04903314680297	3.17774934664495	3.50969947400246	3.16678310694769	3.19535328326127	3.16331397412627	3.37184361041789	3.08671732616495	3.27176645550038	3.27908418211454	3.04818920562708	3.09066357435562	3.08837588183025	3.10013516570636	2.89496828077958
31616_r_at	2.73253708293146	2.79415044154972	2.50212847068775	2.66009975381992	2.76756784356632	2.79287179118297	2.55094545863202	2.38113134373084	2.45649981987582	2.58276092506278	2.6668040396185	2.5773620504608	2.61125072254001	2.61207954620006	2.62999473419181	2.35307717687273	2.64162261021034	2.52082223032219
31617_at	2.8523955688359	2.9605231843495	3.78310862915685	2.91186218036378	2.94705356680248	3.04412390518351	3.11842200172356	2.98172744060438	3.02579386478131	3.33904840431688	3.03735097042957	3.37782239056663	3.19983968107141	3.19445031193483	3.17486258044728	2.95088418925581	3.48274279680051	3.05788267796279
31618_at	3.24918527639943	3.27313621327669	3.28927343746525	3.36295600122812	3.15488445592306	3.35782626663823	2.91253511527828	3.08612941056117	2.97164404724438	3.17249966958529	2.96808652923305	3.09067169455077	2.92897829082112	2.75751433824635	2.90710256463754	2.94584837264568	3.06516106154258	2.956850903991
31619_at	2.05488468089422	2.25712390286814	2.22299350726045	2.34813979527617	2.15684873591497	2.25743946128022	2.13337591310314	2.11470914699328	2.13671665533185	2.23718411902732	2.20368128285588	2.12461764200596	2.23911627245225	2.22287729678076	2.30277223065111	2.28119361231846	2.52871609816975	2.11624212559472
31620_at	4.42978495058854	4.73744704293841	4.84862070079121	4.71007816876722	4.69300530604278	4.69959675745703	4.71399211752204	4.76275183300024	4.74807801939353	4.71431009207673	4.73314595435736	4.8436194430635	4.75658390023368	4.76098098225415	4.79383120624949	4.69954961440089	4.91087347421129	4.61394278410963
31621_s_at	5.72642799106706	5.65896377045091	6.17608852331249	5.87239971520577	5.62650680459551	5.80009340685825	5.73354778177578	5.73294976896549	5.74684584424191	5.93117178279354	5.6893425321321	5.75607563359398	5.7589966922131	5.59765041277142	5.66957533106093	5.67612018572491	5.75950053821946	5.62766098291942
31622_f_at	7.78434465838463	9.0930725673613	8.15768887572746	8.89076761449935	8.34105093931814	8.73113804144648	8.79615673614839	9.72520999438342	9.06226236857117	9.61796962421657	9.01102553489753	9.40309095885507	9.33152271899417	8.90300368899857	9.41076621609338	8.84841094807998	9.32407832629697	9.06989763145438
31623_f_at	7.6816223225256	9.13004763423722	7.56772350680816	8.83788957085935	8.26381769448807	8.68654868803177	8.86590776440879	9.81383368867825	8.87598001944366	9.51701897716339	8.99561094080921	9.35687772107497	9.16038937713309	8.81299817916241	9.47252954433784	8.71250942465452	9.28290904907965	9.00057808161634
31624_at	5.05120980078416	4.96731359866049	5.21197590941554	4.95601893291838	4.88858981332628	5.07191755985149	4.85523990040149	4.93890843524903	4.95499597209421	5.06524543549608	4.87543824051706	4.91282832364407	4.95658903143522	4.79134007342041	4.98764294653188	4.93685468216104	5.09310282200004	4.85552845511773
31625_at	2.76732882787395	2.595797412288	3.58074304503305	2.74469882884284	2.5728661142197	2.81798800034728	2.54675090592902	2.65155630130311	2.6310657272838	2.65395380638944	2.53983599640161	2.95713340011664	2.74062233017812	2.58518385931569	2.71881768482211	2.65427260420665	2.76675214797151	2.58002761677601
31626_i_at	5.96383519190865	6.08407102093722	6.19205292032904	6.05055896667197	5.98398425151443	6.05610179843539	6.25840770974844	6.24517652819183	6.22194012909274	6.3837859079482	6.22177611834804	6.24647598583208	6.27998731018694	6.1232514614287	6.19280534006693	6.11148833328230	6.43723211214299	6.06712731375574
31627_f_at	5.92087396236503	5.99216828314429	6.29918515908714	5.99327676145722	5.95593350721879	6.09372718621281	6.02321510360909	5.83837698176692	6.10168907437696	6.09254395886276	5.91915827162537	6.03811936309487	6.04252787781616	6.01819616490064	5.88203567547572	5.99813978861012	6.28353294252224	5.82583450424935
31628_at	2.38754173790191	2.69156274383312	2.62311253886743	2.55669193751007	2.35172329307674	2.52615664851582	2.33096936622843	2.48499856802414	2.47307124794098	2.49108629735886	2.47588651345198	2.64235135004048	2.47318237626808	2.45172254278733	2.30116776433224	2.41233253345818	2.77138133917961	2.52131379052597
31629_at	3.10574091353143	3.35191902808995	2.93415849294666	3.41067799274982	2.98897922122192	3.45769236861445	2.76935469657473	3.13740529441093	2.95701873505806	3.00831147634044	2.88771075239164	3.01362879445596	3.24941605800058	2.93770093551514	3.19206872499868	2.97891010434981	3.48946596887574	3.10464290086828
31630_at	3.03026271865834	2.85004449270709	2.87451317920014	2.7912849078238	2.91290502584772	2.9979747015761	2.82558981185563	2.9308610905404	2.85815067044275	2.86299281976795	2.81724467263398	3.11962490391408	3.08461794797119	2.88872739361924	2.94376366829848	2.83155257820647	2.99207131472138	2.99937142957883
31631_f_at	2.38875778394641	2.38464186533272	2.57274556913582	2.27610601125359	2.43502826098002	2.38631503305423	2.41631832006968	2.40203851007322	2.44937511484592	2.28643683301894	2.44501892848286	2.50938622226207	2.4492990848944	2.42241415110538	2.35131095198085	2.34921247436005	2.60609477512418	2.39667618820154
31632_at	3.28251393769945	3.32450476753333	3.52751347393724	3.20669115203425	3.3058290444137	3.36205287404662	3.23749312473952	3.18391104102727	3.25946486908292	3.22359612355241	3.35274662814703	3.3567676251468	3.11599155250201	3.20325886617604	3.2071888578967	3.47780964325506	3.39237993504045	3.29502238594046
31633_g_at	4.63399609266636	4.59083096663872	4.43452531389758	4.32597747471797	4.43539056643822	4.26370957654906	4.85423739545597	5.12102429297956	4.60574614937778	4.6102050585675	4.73381415799208	4.64120827185777	4.81904071838124	4.95915508575158	4.95229182470927	4.45648390785058	4.57891629243663	4.58948198811742
31634_at	5.54965432844835	5.32357861857529	5.98692861173846	5.62483379183467	5.30452304555591	5.49130177987977	5.53071669170871	5.43618688441887	5.65888514361787	6.03729084558743	5.417500456992	5.63557591233421	5.56088135462157	5.33353940678473	5.37873334631861	5.52779868145974	5.9148631458277	5.35183156913156
31635_g_at	4.60243566480608	4.5235316667905	4.91863448138966	4.5783230701389	4.42379341882389	4.51508886829184	4.48910258649176	4.40153879470391	4.59370616674199	4.81872541162284	4.45863022809914	4.6276008971737	4.48054565204731	4.35800061596416	4.51857768115986	4.54771994241794	4.80885157343953	4.54375234582665
31636_s_at	7.14227109409153	7.23963355122533	7.20005315327768	7.33072966171998	7.20020412941144	7.23011752688011	7.19778200896396	7.29043193376562	7.27981683381194	7.24219094326468	7.22188671236953	7.31625325136301	7.24448116867643	7.04690412078149	7.21366439769612	7.09094378068064	7.2340526024	7.10584442706661
31637_s_at	7.83520603337332	7.94998774647332	7.90655290143103	8.087117330811	8.0149922722405	7.89225921662896	7.95398103366767	8.01767052734559	8.07191399027468	8.13980705512588	7.95704880952143	8.17605800933972	8.10124122942455	7.82603110311094	7.80515427464039	7.92955798139147	7.99855162396769	7.84458138091894
31638_at	7.54953820498585	7.62081944213941	7.51514837199206	7.42485596635534	7.47401380194575	7.51531347537751	7.86730513841576	7.68437037766843	7.7952652375032	7.58368372600772	7.58828438696937	7.79110838100162	7.83858047015613	7.65384352554805	7.65487316314312	7.71083316219083	7.53838835660604	7.52488195920378
31639_f_at	4.0839850258974	4.10058799824962	4.96778448889994	4.00615676222333	4.06126785671894	4.09215153326478	4.11459322778128	4.15053242127136	4.20668382155635	4.2221419753878	4.1724897499654	4.4989268655569	4.23874882592116	4.15637043312513	4.1137409487423	4.11303111066063	4.404285553078	4.10127533197343
31640_r_at	6.37600762847552	6.35291446086364	6.70129326386864	6.41147182492052	6.36927648701299	6.42910474674191	6.31410125378367	6.33531236602823	6.40164900304249	6.60198374323886	6.24313119594503	6.55550704374604	6.42015573976427	6.35536774706678	6.52593887805617	6.37797721625643	6.49822794039228	6.32371029740718
